experiment,n,algorithm,mean_time,std_time,relative_error
Exp1,23101,Merge Sort,0.0676143099903129,0.0009955329694462571,0.014723702269370007
Exp1,24770,Quick Sort,0.0629689900088124,0.007841530067386656,0.12453002765788761
Exp1,24770,Quick Sort 3-Way,0.04273887000745162,0.0011190078856981715,0.026182439673839524
Exp1,24770,Counting Sort,0.01953448001295328,0.002130036453002715,0.10903983374987669
Exp1,24770,Merge Sort,0.07233028998598456,0.0016607368366942355,0.022960461474937213
Exp1,26560,Quick Sort,0.05867902002064511,0.002302706478153119,0.0392424153870149
Exp1,26560,Quick Sort 3-Way,0.05073474003002047,0.00674147702618766,0.1328769403804697
Exp1,26560,Counting Sort,0.019868000026326625,0.000830125296312201,0.041782026133089456
Exp1,26560,Merge Sort,0.07835860000923275,0.0016274540938259964,0.02076931049858265
Exp1,28480,Quick Sort,0.06291082001989706,0.0016800009921368983,0.026704484087245368
Exp1,28480,Quick Sort 3-Way,0.051482889999169855,0.0018369635487002483,0.03568104954344771
Exp1,28480,Counting Sort,0.019977859989739957,0.0006233645059146903,0.03120276677456104
Exp1,28480,Merge Sort,0.08563828004989772,0.0019064088989285202,0.02226117686877572
Exp1,30538,Quick Sort,0.06676252997713164,0.0019778895288356524,0.029625742606116702
Exp1,30538,Quick Sort 3-Way,0.0644062300096266,0.00558989703286966,0.08679124724477982
Exp1,30538,Counting Sort,0.02695008001755923,0.0024360183252371795,0.09039002198323717
Exp1,30538,Merge Sort,0.11535823001759124,0.003067724848272032,0.026593029797737255
Exp1,32745,Quick Sort,0.08940086998045443,0.0038399073235004313,0.04295156550870192
Exp1,32745,Quick Sort 3-Way,0.06801356000360101,0.006082038363129938,0.08942390845013733
Exp1,32745,Counting Sort,0.01801210001576692,0.004685273833844826,0.26011813335166717
Exp1,32745,Merge Sort,0.09729281002655624,0.00720362119937764,0.0740406325751245
Exp1,35111,Quick Sort,0.07793097003595903,0.002111726958200278,0.02709740373083874
Exp1,35111,Quick Sort 3-Way,0.06268506001215426,0.0020565142091766154,0.03280708686851172
Exp1,35111,Counting Sort,0.021308700030203912,0.0010559492476234502,0.04955484126796567
Exp1,35111,Merge Sort,0.10824395003728568,0.0012357687731888208,0.011416515867751947
Exp1,37649,Quick Sort,0.085365929978434,0.002939404928181991,0.0344329983744636
Exp1,37649,Quick Sort 3-Way,0.07876577996648848,0.008438686768738065,0.10713645916194026
Exp1,37649,Counting Sort,0.02975105999503285,0.002542740216600415,0.08546721417740892
Exp1,37649,Merge Sort,0.12738053998909887,0.013319686227273426,0.10456609956601938
Exp1,40370,Quick Sort,0.09645682000555098,0.008662878967755012,0.08981095341165585
Exp1,40370,Quick Sort 3-Way,0.07362106000073253,0.0014506200793102811,0.019703873854788934
Exp1,40370,Counting Sort,0.021816950011998418,0.0015855818569970753,0.07267660493905294
Exp1,40370,Merge Sort,0.12782919004093857,0.004833839852618776,0.03781483596251131
Exp1,43287,Quick Sort,0.11845524999080223,0.010460351709163257,0.08830635797041902
Exp1,43287,Quick Sort 3-Way,0.07494171998696401,0.0018276759229884894,0.024387963384165864
Exp1,43287,Counting Sort,0.02774700997397304,0.003049201955294588,0.10989299236763775
Exp1,43287,Merge Sort,0.17163715999340637,0.0029464778320416143,0.017166899243466895
Exp1,46415,Quick Sort,0.10871395999565721,0.012247869928895917,0.11266142756077675
Exp1,46415,Quick Sort 3-Way,0.08048128000227735,0.003440389861094397,0.0427477030807294
Exp1,46415,Counting Sort,0.017806200007908047,0.0008955232492753589,0.050292777171863805
Exp1,46415,Merge Sort,0.14196646998170764,0.000930327517583378,0.006553149611336046
Exp1,49770,Quick Sort,0.11438301003072411,0.002698547403083679,0.023592204841950126
Exp1,49770,Quick Sort 3-Way,0.09200312002794817,0.0031103900848269096,0.03380744135505463
Exp1,49770,Counting Sort,0.023099280032329264,0.0011406559398170898,0.049380584079705164
Exp1,49770,Merge Sort,0.1603025900083594,0.003813261081276471,0.0237878943882168
Exp1,53366,Quick Sort,0.1260075700003654,0.005538852781734707,0.0439565081821564
Exp1,53366,Quick Sort 3-Way,0.10105556000489742,0.005433063021620264,0.05376312813819411
Exp1,53366,Counting Sort,0.022924789984244853,0.000781037365207436,0.03406955377755726
Exp1,53366,Merge Sort,0.169123059976846,0.001281319265591326,0.007576254035178564
Exp1,57223,Quick Sort,0.1356618299498223,0.005327078028251539,0.03926733135047555
Exp1,57223,Quick Sort 3-Way,0.1060995499836281,0.00220106127210019,0.020745246067865784
Exp1,57223,Counting Sort,0.023919030011165885,0.0011033268893592871,0.0461275766134426
Exp1,57223,Merge Sort,0.20141329996986315,0.025197174978981444,0.1251018427420216
Exp1,61359,Quick Sort,0.16846284999046476,0.021980219984332007,0.13047517589531532
Exp1,61359,Quick Sort 3-Way,0.12340340996161106,0.011518097670359348,0.09333694809521434
Exp1,61359,Counting Sort,0.019253879983443765,0.001827892137511464,0.09493630058373957
Exp1,61359,Merge Sort,0.1936827199882828,0.0019250104912372002,0.009938989349972251
Exp1,65793,Quick Sort,0.15373539999127386,0.0031493319444775166,0.020485405083385318
Exp1,65793,Quick Sort 3-Way,0.13301613002549856,0.013093744380896794,0.0984372675583539
Exp1,65793,Counting Sort,0.03250276996986941,0.0029624009713226066,0.0911430310114738
Exp1,65793,Merge Sort,0.26892448001308367,0.006814922576960853,0.02534139910442253
Exp1,70548,Quick Sort,0.1618892399710603,0.00434570262405468,0.026843677966685915
Exp1,70548,Quick Sort 3-Way,0.12657682998105885,0.002920411717109398,0.02307224566728692
Exp1,70548,Counting Sort,0.023061369953211397,0.0013493865537550552,0.05851285316062271
Exp1,70548,Merge Sort,0.2285613299813122,0.003914672813269936,0.01712745027161861
Exp1,75646,Quick Sort,0.18012914999853818,0.00293299196378866,0.016282716949546822
Exp1,75646,Quick Sort 3-Way,0.14377121002180498,0.006250476062773432,0.04347515793896049
Exp1,75646,Counting Sort,0.02916443002177403,0.0011923672957682204,0.04088429963753807
Exp1,75646,Merge Sort,0.27696265997365116,0.04304141157765795,0.15540510616757036
Exp1,81113,Quick Sort,0.2090448100003414,0.007717601619176987,0.0369184081593051
Exp1,81113,Quick Sort 3-Way,0.15531231001950802,0.009225641779110349,0.059400583108650956
Exp1,81113,Counting Sort,0.039457600004971026,0.004918248196408074,0.12464641021725735
Exp1,81113,Merge Sort,0.29304757998324926,0.023095229726261223,0.07881051168407996
Exp1,86974,Quick Sort,0.20820890999166294,0.0036677609811155837,0.017615773413647128
Exp1,86974,Quick Sort 3-Way,0.17501878002658486,0.015960883498722458,0.09119526199587293
Exp1,86974,Counting Sort,0.02968659996986389,0.001626358957267253,0.0547842783922119
Exp1,86974,Merge Sort,0.3015060600242577,0.011866227976856984,0.039356515673025894
Exp1,93260,Quick Sort,0.22814366001402955,0.007347938600173493,0.03220750732113983
Exp1,93260,Quick Sort 3-Way,0.17575110000325367,0.004769796770760456,0.02713949881777214
Exp1,93260,Counting Sort,0.033159760024864225,0.004776565648005435,0.14404705113739716
Exp1,93260,Merge Sort,0.3569016099791042,0.03199628543045193,0.08965015717448079
Exp1,100000,Quick Sort,0.2539119100081735,0.02224413007020618,0.08760569785596169
Exp1,100000,Quick Sort 3-Way,0.19402292999438941,0.007029932902014453,0.03623248500688933
Exp1,100000,Counting Sort,0.04244862002087757,0.013596344260998424,0.32030120777333426
Exp1,100000,Merge Sort,0.3775767300045118,0.027682961557523804,0.07331744611801953
