experiment,m,algorithm,mean_time,std_time,relative_error
Exp2,109749,Quick Sort 3-Way,0.0168388600111939,0.0017126789054076994,0.10170990816891219
Exp2,109749,Counting Sort,0.020827270008157938,0.0036207306886428385,0.17384566903029616
Exp2,109749,Merge Sort,0.03047842999221757,0.005189221558163113,0.17025882105765094
Exp2,123284,Quick Sort,0.019171529996674506,0.0018951831906598793,0.09885403986998523
Exp2,123284,Quick Sort 3-Way,0.015799209976103158,0.0006397033420057725,0.04048957783163497
Exp2,123284,Counting Sort,0.021527619985863566,0.001828365559509815,0.08493115173486147
Exp2,123284,Merge Sort,0.027453660010360183,0.001786394076188943,0.06506943247329543
Exp2,138488,Quick Sort,0.02047864000778645,0.0015072149720315939,0.07359936848631139
Exp2,138488,Quick Sort 3-Way,0.023490680009126665,0.004116358092819417,0.17523367102272552
Exp2,138488,Counting Sort,0.024775870039593428,0.0032853256282903733,0.13260182681940988
Exp2,138488,Merge Sort,0.02750689999666065,0.0019853475583905024,0.07217634697590511
Exp2,155567,Quick Sort,0.020118329965043813,0.002253397603995693,0.11200718985676432
Exp2,155567,Quick Sort 3-Way,0.020266160019673407,0.004132878187631052,0.2039300086261558
Exp2,155567,Counting Sort,0.02812448999611661,0.003568543755124414,0.12688385658254261
Exp2,155567,Merge Sort,0.027642539981752635,0.0021736667284623363,0.07863484071641806
Exp2,174752,Quick Sort,0.020001909974962477,0.0015980532526287106,0.07989503275582603
Exp2,174752,Quick Sort 3-Way,0.01684078997932375,0.0018798075120167932,0.11162228816609694
Exp2,174752,Counting Sort,0.029891840019263326,0.0023504536267809116,0.07863194856075098
Exp2,174752,Merge Sort,0.030164520000107588,0.004486733952009279,0.1487420967412469
Exp2,196304,Quick Sort,0.019075269985478368,0.004004640816590926,0.2099388800074432
Exp2,196304,Quick Sort 3-Way,0.018103249999694523,0.004644729749454928,0.25656883429954863
Exp2,196304,Counting Sort,0.03495581999886781,0.005712585215688626,0.1634230069806302
Exp2,196304,Merge Sort,0.02787389000877738,0.004734516352219649,0.16985488393362994
Exp2,220513,Quick Sort,0.02340918999398127,0.004352862216404381,0.18594672509059668
Exp2,220513,Quick Sort 3-Way,0.01881040997104719,0.004642878223839273,0.24682493528772356
Exp2,220513,Counting Sort,0.04324086002307013,0.006306759924846887,0.14585186144498666
Exp2,220513,Merge Sort,0.03098153999308124,0.006894123299156617,0.22252358342084363
Exp2,247707,Quick Sort,0.019058720010798426,0.0016090049644619353,0.08442355853647536
Exp2,247707,Quick Sort 3-Way,0.015041799994651227,0.00048310481842025674,0.03211748717520815
Exp2,247707,Counting Sort,0.04129634003620594,0.0030988264353332606,0.07503876693712835
Exp2,247707,Merge Sort,0.027071390009950846,0.002086976814095801,0.0770916016255048
Exp2,278255,Quick Sort,0.02366930999560282,0.0042489329398778305,0.17951232801746983
Exp2,278255,Quick Sort 3-Way,0.01826498998561874,0.0030541372275458803,0.16721264177810163
Exp2,278255,Counting Sort,0.04765499996719882,0.005903683641250334,0.12388382426427175
Exp2,278255,Merge Sort,0.027791399974375963,0.002109239018423769,0.07589538563615059
Exp2,312571,Quick Sort,0.02090403998736292,0.0022088660078665805,0.10566694328952213
Exp2,312571,Quick Sort 3-Way,0.016583929990883917,0.0017399399619010038,0.10491722787405867
Exp2,312571,Counting Sort,0.055161269975360486,0.006436682955866946,0.1166884475056882
Exp2,312571,Merge Sort,0.027924889954738314,0.0038934664653446464,0.1394263852661665
Exp2,351119,Quick Sort,0.02096261000260711,0.0017982919191224555,0.08578568789376909
Exp2,351119,Quick Sort 3-Way,0.02256638996768743,0.007312971546158069,0.32406475101376137
Exp2,351119,Counting Sort,0.06062103997683153,0.005460958601682652,0.09008355191151043
Exp2,351119,Merge Sort,0.026903359987773,0.0019047939163039042,0.07080133920705786
Exp2,394420,Quick Sort,0.019933780003339053,0.0017712725899638885,0.08885783778426307
Exp2,394420,Quick Sort 3-Way,0.021225240000057967,0.0031941704412661973,0.15048924965076832
Exp2,394420,Counting Sort,0.0712480500107631,0.007506759563263959,0.10536091250399061
Exp2,394420,Merge Sort,0.0330360799911432,0.004532446687122183,0.13719686743515902
Exp2,443062,Quick Sort,0.02461270004278049,0.007001108387373739,0.2844510506854097
Exp2,443062,Quick Sort 3-Way,0.016950499999802558,0.0018079749174013937,0.10666204049570534
Exp2,443062,Counting Sort,0.07865969997365028,0.008106305941941809,0.10305538852369496
Exp2,443062,Merge Sort,0.02755929999984801,0.0018686474278248994,0.0678046041748232
Exp2,497702,Quick Sort,0.020057680003810675,0.0016266429068477733,0.081098257951006
Exp2,497702,Quick Sort 3-Way,0.01728714000200853,0.0016398362844749308,0.09485873801475571
Exp2,497702,Counting Sort,0.08366709001129492,0.004342225060948883,0.051898841711390815
Exp2,497702,Merge Sort,0.02686932999640703,0.0013691818701977796,0.050957052906822266
Exp2,559081,Quick Sort,0.020045000000391153,0.0016824615905452122,0.0839342275137132
Exp2,559081,Quick Sort 3-Way,0.016645150003023444,0.0014946733509871096,0.08979632810251728
Exp2,559081,Counting Sort,0.09702185001224281,0.009773243688254328,0.10073239880522872
Exp2,559081,Merge Sort,0.028421790013089775,0.0023302013188457953,0.08198643779201138
Exp2,628029,Quick Sort,0.024005249980837105,0.006092612144170899,0.25380332006683975
Exp2,628029,Quick Sort 3-Way,0.019263100053649396,0.0042028979462247614,0.21818388185283408
Exp2,628029,Counting Sort,0.11208432000130415,0.011367914274175227,0.10142287765177999
Exp2,628029,Merge Sort,0.031013100012205537,0.006266438374491518,0.2020577875809027
Exp2,705480,Quick Sort,0.019331010023597626,0.0018948539825944714,0.09802146811167121
Exp2,705480,Quick Sort 3-Way,0.020513460028450937,0.004184821244766791,0.20400367558484503
Exp2,705480,Counting Sort,0.11967607999686154,0.0066025451350728796,0.0551701320367949
Exp2,705480,Merge Sort,0.030518460029270493,0.00553201733565185,0.1812679057313524
Exp2,792482,Quick Sort,0.022530980012379586,0.005819624033348554,0.2582943143241429
Exp2,792482,Quick Sort 3-Way,0.015970319998450576,0.0016081825750547147,0.1006982061230294
Exp2,792482,Counting Sort,0.12877430998487396,0.0025174054739573854,0.019548972727969453
Exp2,792482,Merge Sort,0.02585918999975547,0.0014209449467847079,0.05494932156800521
Exp2,890215,Quick Sort,0.023348620010074227,0.005154838805535325,0.22077702250973152
Exp2,890215,Quick Sort 3-Way,0.015935840003658087,0.0016163149415334163,0.10142640370149233
Exp2,890215,Counting Sort,0.1519521300098859,0.01521496499749358,0.10012998828317646
Exp2,890215,Merge Sort,0.0320868500159122,0.006128902939382066,0.1910098042139593
Exp2,1000000,Quick Sort,0.020467770006507634,0.002054873923560593,0.10039559379977668
Exp2,1000000,Quick Sort 3-Way,0.017233760026283563,0.0013577093489658238,0.0787819574425519
Exp2,1000000,Counting Sort,0.17688978000078354,0.017131986785315884,0.09685119618126042
Exp2,1000000,Merge Sort,0.031974439986515786,0.003413999232330247,0.10677276079799972
