experiment,m,algorithm,mean_time,std_time,relative_error
Exp2,17073,Sort,0.002258890002849512,0.0018159529665442314,0.8039138533764235
Exp2,19179,Quick Sort,0.023828849999699742,0.0008001839604287636,0.03358046907168606
Exp2,19179,Quick Sort 3-Way,0.019582149994676,0.0007410859799901389,0.03784497515296459
Exp2,19179,Counting Sort,0.005379489998449572,0.00017759470169933204,0.03301329712491645
Exp2,19179,Merge Sort,0.03387358000036329,0.002083138738756078,0.061497448416545766
Exp2,19179,Sort,0.0015183900017291304,0.00010147956382951985,0.06683366178251683
Exp2,21544,Quick Sort,0.023145909988670606,0.0007543889307466009,0.03259275315232182
Exp2,21544,Quick Sort 3-Way,0.018461269998806526,0.000827239116679934,0.04480943709362427
Exp2,21544,Counting Sort,0.0050539399991976095,0.00013368692126916167,0.02645201986774408
Exp2,21544,Merge Sort,0.032566569998743945,0.0007058941850031018,0.021675423141900647
Exp2,21544,Sort,0.0008208000042941414,7.165263698496037e-05,0.08729609723452555
Exp2,24201,Quick Sort,0.02365145000512712,0.0007165086916092809,0.030294493210942987
Exp2,24201,Quick Sort 3-Way,0.019424879996222444,0.00065260468281151,0.03359633021868974
Exp2,24201,Counting Sort,0.006366079999133944,0.0001875874764712462,0.029466716801668538
Exp2,24201,Merge Sort,0.03512409999384545,0.0027297429336411213,0.07771709265488468
Exp2,24201,Sort,0.001528109994251281,8.668671828106156e-05,0.05672806185888139
Exp2,27185,Quick Sort,0.023790520001784898,0.0007446553241346055,0.03130050642351396
Exp2,27185,Quick Sort 3-Way,0.019745980002335274,0.0009153190688850829,0.04635470454121963
Exp2,27185,Counting Sort,0.007098150003002955,0.00021820525449487018,0.030741144439404056
Exp2,27185,Merge Sort,0.034680249998928055,0.002287302422942345,0.06595403502030822
Exp2,27185,Sort,0.0017012299940688531,0.00027115352773720316,0.1593867546907528
Exp2,30538,Quick Sort,0.025096990008023567,0.001118448092176973,0.04456502918554785
Exp2,30538,Quick Sort 3-Way,0.02093667000590358,0.0010975961820855742,0.05242458240857221
Exp2,30538,Counting Sort,0.00839501000882592,0.001954731678177157,0.23284447262386707
Exp2,30538,Merge Sort,0.03396075000637211,0.0005587036223898859,0.016451451227816095
Exp2,30538,Sort,0.0017002200009301304,0.00021185159241725722,0.12460245868261795
Exp2,34304,Quick Sort,0.024286910000955685,0.001493792326129078,0.06150606751004132
Exp2,34304,Quick Sort 3-Way,0.0187774799996987,0.0005041070805641508,0.02684636493140931
Exp2,34304,Counting Sort,0.012094969997997395,0.00485900892410972,0.401737989008178
Exp2,34304,Merge Sort,0.033608109998749566,0.0005394652686417979,0.016051639579311938
Exp2,34304,Sort,0.0009021100035170093,0.0003710797689934129,0.41134647387425427
Exp2,38535,Quick Sort,0.029103620001114903,0.010153079737300669,0.34885968607725515
Exp2,38535,Quick Sort 3-Way,0.02077712999598589,0.001066427306978232,0.05132697861467219
Exp2,38535,Counting Sort,0.009644590000971221,0.0002961080640344898,0.030701985673281227
Exp2,38535,Merge Sort,0.03384623000456486,0.0015762200571819973,0.04657003326424868
Exp2,38535,Sort,0.0015941099991323426,0.0002094494425514997,0.13138957955567737
Exp2,43287,Quick Sort,0.025279819988645612,0.0009371075692286684,0.03706939248972377
Exp2,43287,Quick Sort 3-Way,0.020202179992338646,0.0005274124818964644,0.026106711359688763
Exp2,43287,Counting Sort,0.011102879987447523,0.0024662360418212037,0.22212579480363948
Exp2,43287,Merge Sort,0.03359863998775836,0.0007759122110759643,0.023093560077392043
Exp2,43287,Sort,0.001393429990275763,0.00013621292775658909,0.09775369319389504
Exp2,48626,Quick Sort,0.02402685999404639,0.0009096122207160105,0.03785813963794699
Exp2,48626,Quick Sort 3-Way,0.01967488000227604,0.000588378855296661,0.029905079737644953
Exp2,48626,Counting Sort,0.010848830005852506,0.00021622736197505428,0.019930938346200314
Exp2,48626,Merge Sort,0.03390883000101894,0.000574167893060139,0.016932695496803797
Exp2,48626,Sort,0.0013652000052388757,0.00014430449504312796,0.10570209089464389
Exp2,54622,Quick Sort,0.023969370004488153,0.000528956852294098,0.022068033168792224
Exp2,54622,Quick Sort 3-Way,0.020027899995329786,0.0005749940462249596,0.02870965235291967
Exp2,54622,Counting Sort,0.013332179994904436,0.0009314190800698008,0.06986247413594697
Exp2,54622,Merge Sort,0.03450491999974474,0.001446007318501399,0.04190727926661173
Exp2,54622,Sort,0.0017334399977698921,0.00016866200159677773,0.09729901341480814
Exp2,61359,Quick Sort,0.025005060009425505,0.0006688124180058502,0.02674708310053027
Exp2,61359,Quick Sort 3-Way,0.02089022000727709,0.0006723579915031972,0.03218529968899236
Exp2,61359,Counting Sort,0.014169240003684533,0.00020129070708559252,0.014206175280625453
Exp2,61359,Merge Sort,0.03354613000701647,0.0007576510217114831,0.022585348043217317
Exp2,61359,Sort,0.0017775800020899623,0.0005628060473920591,0.31661362455155245
Exp2,68926,Quick Sort,0.02459636000567116,0.000677198467741783,0.027532466901022835
Exp2,68926,Quick Sort 3-Way,0.020501409997814336,0.0006256179032586213,0.03051584760878977
Exp2,68926,Counting Sort,0.016731699995580128,0.0032204757768410737,0.19247749945862044
Exp2,68926,Merge Sort,0.034976690000621605,0.002058889823039361,0.05886462735618409
Exp2,68926,Sort,0.0021939299971563742,0.0013529453568128528,0.616676629868068
Exp2,77426,Quick Sort,0.024943160000839272,0.0009783728700437006,0.03922409470214604
Exp2,77426,Quick Sort 3-Way,0.021979319991078227,0.001442157698110569,0.0656143001101019
Exp2,77426,Counting Sort,0.01716596999322064,0.0004296014091215616,0.02502634044514957
Exp2,77426,Merge Sort,0.03423754999530501,0.0023853997743763207,0.06967203478938856
Exp2,77426,Sort,0.0023281500005396085,0.0020868635731713663,0.8963613051941164
Exp2,86974,Quick Sort,0.025886800003354436,0.0014588416586141708,0.0563546540485936
Exp2,86974,Quick Sort 3-Way,0.021172050005407072,0.0007798768309993006,0.03683520635933365
Exp2,86974,Counting Sort,0.019619480002438648,0.002201183683710318,0.11219378308888497
Exp2,86974,Merge Sort,0.03512980999657884,0.0026371296297036818,0.07506814383455254
Exp2,86974,Sort,0.0016744500026106839,0.0001521211171311452,0.09084840807069111
Exp2,97700,Quick Sort,0.0245194199931575,0.0008099142925516454,0.03303154368160681
Exp2,97700,Quick Sort 3-Way,0.02049329999717884,0.0009602706277790187,0.04685778414951287
Exp2,97700,Counting Sort,0.02245045999879949,0.0017410129078059805,0.0775490973413943
Exp2,97700,Merge Sort,0.034430069997324605,0.002570468422797717,0.07465765893004156
Exp2,97700,Sort,0.002173329994548112,0.0015603199079104835,0.717939710869776
Exp2,109749,Quick Sort,0.025054400000954047,0.0015380114405401726,0.06138687976888717
Exp2,109749,Quick Sort 3-Way,0.02108820000430569,0.0009393037210893926,0.044541673585114426
Exp2,109749,Counting Sort,0.025453750003362075,0.0030698365142586537,0.12060448907737258
Exp2,109749,Merge Sort,0.03534071000758558,0.0030343057816924874,0.0858586536897872
Exp2,109749,Sort,0.0019156400056090205,0.0001692787461596882,0.08836667936775057
Exp2,123284,Quick Sort,0.024796070001320912,0.0007747520616356304,0.0312449538009192
Exp2,123284,Quick Sort 3-Way,0.02073814000468701,0.0004184977913503735,0.02018010251911643
Exp2,123284,Counting Sort,0.0267976000031922,0.0004101851692519973,0.015306787518402207
Exp2,123284,Merge Sort,0.03473255000426434,0.002396620743169058,0.0690021533942889
Exp2,123284,Sort,0.001624730002367869,0.0002858873904143133,0.17595993795748416
Exp2,138488,Quick Sort,0.024997670002630912,0.0007541125085982337,0.030167311934226913
Exp2,138488,Quick Sort 3-Way,0.020839770007296466,0.00045291263996038224,0.021733092054365643
Exp2,138488,Counting Sort,0.030085920004057697,0.00025177770231507227,0.008368622341650677
Exp2,138488,Merge Sort,0.0337972900015302,0.0003390999048673049,0.010033346012415548
Exp2,138488,Sort,0.0018580700038000942,0.00019594881301555702,0.1054582510964634
Exp2,155567,Quick Sort,0.024481220010784455,0.0006463605430829186,0.026402301143414592
Exp2,155567,Quick Sort 3-Way,0.021068180009024218,0.000712027890771675,0.03379636449217205
Exp2,155567,Counting Sort,0.03361711001198274,0.0005297016039462623,0.015756904854624665
Exp2,155567,Merge Sort,0.03364512000989635,0.0004409713097851384,0.013106545901914794
Exp2,155567,Sort,0.001672690000850707,0.0002212027463582611,0.13224371894718115
Exp2,174752,Quick Sort,0.025437650003004818,0.0005731329545887123,0.022530892378856186
Exp2,174752,Quick Sort 3-Way,0.021356850001029666,0.0005795177279953711,0.0271349814212972
Exp2,174752,Counting Sort,0.03743966000038199,0.0005482696890304268,0.014644088355098119
Exp2,174752,Merge Sort,0.03440413000062108,0.0008425345343584937,0.024489342830156843
Exp2,174752,Sort,0.0014217200019629671,0.00013458060119484323,0.09466041204247529
Exp2,196304,Quick Sort,0.02537765999441035,0.00038792999470188804,0.01528627914422894
Exp2,196304,Quick Sort 3-Way,0.02075310999643989,0.0005676208388050342,0.02735112177897227
Exp2,196304,Counting Sort,0.04246067999920342,0.0012747905746872997,0.030022848779416987
Exp2,196304,Merge Sort,0.03386703999130987,0.000315482160423403,0.009315315436611947
Exp2,196304,Sort,0.0016471999872010202,0.00010489414906312065,0.06368027554526665
Exp2,220513,Quick Sort,0.025132959996699355,0.0004920681012469076,0.019578597240895206
Exp2,220513,Quick Sort 3-Way,0.0211317000008421,0.00036218576342231164,0.017139452264033586
Exp2,220513,Counting Sort,0.04692150999908336,0.00020167070100245217,0.004298043711858206
Exp2,220513,Merge Sort,0.03393082000256982,0.00027333068493875953,0.008055528422774877
Exp2,220513,Sort,0.001580809990991838,9.60549339209012e-05,0.06076311161256897
Exp2,247707,Quick Sort,0.02425963000569027,0.0005909281411772807,0.02435849767859915
Exp2,247707,Quick Sort 3-Way,0.020383720003883353,0.0004939331602786433,0.024231747697895326
Exp2,247707,Counting Sort,0.05273755001253448,0.0031013709161418967,0.05880764114762201
Exp2,247707,Merge Sort,0.03378301000630017,0.0019339395015586173,0.05724592039602031
Exp2,247707,Sort,0.0013714199973037466,0.00018565095548593905,0.13537133471214835
Exp2,278255,Quick Sort,0.025088050006888806,0.0015822852372612483,0.06306927947077498
Exp2,278255,Quick Sort 3-Way,0.020604800002183767,0.0004763964890135939,0.023120655816271152
Exp2,278255,Counting Sort,0.06330021001340355,0.007407306391792502,0.1170186700837807
Exp2,278255,Merge Sort,0.033104580006329334,0.0007272738004545537,0.021968978320084553
Exp2,278255,Sort,0.0019422500103246421,0.0007528266533363327,0.38760543150183824
Exp2,312571,Quick Sort,0.02426650999987032,0.0007779033153809335,0.03205666226355131
Exp2,312571,Quick Sort 3-Way,0.021636030005174688,0.001717655947014264,0.07938868390381472
Exp2,312571,Counting Sort,0.06874074999941514,0.0027400420246012384,0.03986051977356301
Exp2,312571,Merge Sort,0.03412753000739031,0.00022629394354059868,0.0066308327468057255
Exp2,312571,Sort,0.001674950003507547,0.00020980463356984772,0.12526023650287563
Exp2,351119,Quick Sort,0.024834130005910993,0.0006913385013924866,0.027838241211910177
Exp2,351119,Quick Sort 3-Way,0.02073344000382349,0.0004909412338025264,0.023678715819082177
Exp2,351119,Counting Sort,0.07303691000270192,0.002939647729395987,0.04024879652339123
Exp2,351119,Merge Sort,0.03358736000373029,0.0004907121893060474,0.014610025594495899
Exp2,351119,Sort,0.0009458100073970851,9.336016339933089e-05,0.09870921503174045
Exp2,394420,Quick Sort,0.025523249997058885,0.0013243835115971927,0.051889297473864227
Exp2,394420,Quick Sort 3-Way,0.021409269992727784,0.0011441803385202113,0.053443220572624
Exp2,394420,Counting Sort,0.0812877599935746,0.0009227618149379833,0.011351792877684452
Exp2,394420,Merge Sort,0.033772549987770614,0.00030138991063622127,0.008924108802721667
Exp2,394420,Sort,0.001401170002645813,7.307024582395019e-05,0.05214945059198562
Exp2,443062,Quick Sort,0.025127170002087952,0.0008433127091520097,0.033561786268884806
Exp2,443062,Quick Sort 3-Way,0.020896099999663416,0.000373280102040309,0.017863625367715585
Exp2,443062,Counting Sort,0.10300324000418186,0.013126100291026337,0.12743385829895668
Exp2,443062,Merge Sort,0.03662202000268735,0.0030394111287446986,0.08299408739664454
Exp2,443062,Sort,0.002404669998213649,0.0013751956197511047,0.5718853816834296
Exp2,497702,Quick Sort,0.02749381999310572,0.003983305342826341,0.14488002554120105
Exp2,497702,Quick Sort 3-Way,0.01918573999137152,0.0003659459839067586,0.019073852979939108
Exp2,497702,Counting Sort,0.10380896998976823,0.0033620828512130733,0.03238720942462344
Exp2,497702,Merge Sort,0.0322413199901348,0.0005326759097062548,0.016521529201324357
Exp2,497702,Sort,-5.614000547211617e-05,9.806323481290438e-05,0.0
Exp2,559081,Quick Sort,0.025317370000993832,0.0004651750024722512,0.018373749028986454
Exp2,559081,Quick Sort 3-Way,0.021589039993705227,0.0011579582888333146,0.05363639555862343
Exp2,559081,Counting Sort,0.11649250000191388,0.0026635727022738796,0.02286475697774637
Exp2,559081,Merge Sort,0.032941020000725976,0.0006726653177485711,0.020420294141885904
Exp2,559081,Sort,0.0015379099932033573,0.00014875316289199704,0.09672423194426012
Exp2,628029,Quick Sort,0.024640019991784355,0.0006548951258679502,0.026578514387825575
Exp2,628029,Quick Sort 3-Way,0.0201481999916723,0.00031329312047463187,0.015549434718938809
Exp2,628029,Counting Sort,0.1447116199939046,0.022881533004027836,0.15811814562639565
Exp2,628029,Merge Sort,0.03411633999203332,0.0007751201160722942,0.022719908297704164
Exp2,628029,Sort,0.001450319989817217,0.00016389792619808996,0.11300811362239166
Exp2,705480,Quick Sort,0.025486499993712643,0.0011926047886542496,0.0467935883290549
Exp2,705480,Quick Sort 3-Way,0.026176120000309312,0.009238122291031792,0.3529217581109282
Exp2,705480,Counting Sort,0.1474672499898588,0.005437294863272023,0.036871202681584836
Exp2,705480,Merge Sort,0.03552862999204081,0.0024824973216952284,0.06987315081531041
Exp2,705480,Sort,0.001875850002397783,0.00027748073247625904,0.1479226655231349
Exp2,792482,Quick Sort,0.024385980001534337,0.0006157215971582697,0.025248999511995388
Exp2,792482,Quick Sort 3-Way,0.02063439999765251,0.0005010482872499953,0.024282183504584456
Exp2,792482,Counting Sort,0.1640743099967949,0.004188001622230549,0.02552502961805757
Exp2,792482,Merge Sort,0.033185529996990225,0.0003202756401060691,0.009651062982423865
Exp2,792482,Sort,0.0009687299898359925,0.00010749943398825895,0.11096944981176723
Exp2,890215,Quick Sort,0.024905489996308462,0.0005835626220386913,0.023431083754031263
Exp2,890215,Quick Sort 3-Way,0.02077477999846451,0.0006511368222401668,0.03134265789039851
Exp2,890215,Counting Sort,0.1864453299989691,0.01678139101808603,0.09000703325837561
Exp2,890215,Merge Sort,0.03927686999377329,0.00996744470659226,0.25377390581714976
Exp2,890215,Sort,0.001750499996705912,0.0002058442911846612,0.1175917118377713
Exp2,1000000,Quick Sort,0.025577249997877517,0.0010747730801707967,0.04202066603172682
Exp2,1000000,Quick Sort 3-Way,0.025323720002779736,0.008175494102270057,0.3228393814721
Exp2,1000000,Counting Sort,0.20602511000470258,0.0035477900387109714,0.017220182717679375
Exp2,1000000,Merge Sort,0.033749400003580385,0.0006920357290425996,0.020505126875416554
Exp2,1000000,Sort,0.0015102400007890534,0.0001277168006403517,0.08456722148375334
